global_id,document_type,document_title,xml_source
115032014096,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/115032014096.xml
115032014099,seadus,Väärismetalltoodete seadus,https://www.riigiteataja.ee/akt/115032014099.xml
115032014014,seadus,Mereteenistuse seadus,https://www.riigiteataja.ee/akt/115032014014.xml
129062014114,seadus,Mereteenistuse seadus,https://www.riigiteataja.ee/akt/129062014114.xml
113032014076,seadus,Ühistranspordiseadus,https://www.riigiteataja.ee/akt/113032014076.xml
114032014055,seadus,Konkurentsiseadus,https://www.riigiteataja.ee/akt/114032014055.xml
114032014011,seadus,Biotsiidiseadus,https://www.riigiteataja.ee/akt/114032014011.xml
115032014081,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/115032014081.xml
114032014008,seadus,Audiitortegevuse seadus,https://www.riigiteataja.ee/akt/114032014008.xml
115032014040,seadus,Rahapesu ja terrorismi rahastamise tõkestamise seadus,https://www.riigiteataja.ee/akt/115032014040.xml
113032014081,seadus,Riigieelarve seadus,https://www.riigiteataja.ee/akt/113032014081.xml
121062014048,seadus,Riigivaraseadus,https://www.riigiteataja.ee/akt/121062014048.xml
115032014015,seadus,Muinsuskaitseseadus,https://www.riigiteataja.ee/akt/115032014015.xml
106062014003,seadus,Veterinaarkorralduse seadus,https://www.riigiteataja.ee/akt/106062014003.xml
114032014037,seadus,Kaitseväeteenistuse seadus,https://www.riigiteataja.ee/akt/114032014037.xml
114032014038,seadus,Kaitseväeteenistuse seadus,https://www.riigiteataja.ee/akt/114032014038.xml
123042014003,seadus,Kaitseväeteenistuse seadus,https://www.riigiteataja.ee/akt/123042014003.xml
114032014006,seadus,Alkoholiseadus,https://www.riigiteataja.ee/akt/114032014006.xml
115032014008,seadus,Majandustegevuse seadustiku üldosa seadus,https://www.riigiteataja.ee/akt/115032014008.xml
121062014045,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/121062014045.xml
121062014046,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/121062014046.xml
121062014047,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/121062014047.xml
110052014014,seadus,Lifti ja köistee ohutuse seadus,https://www.riigiteataja.ee/akt/110052014014.xml
121032014032,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/121032014032.xml
116042014023,seadus,Riiklike peretoetuste seadus,https://www.riigiteataja.ee/akt/116042014023.xml
129062014072,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/129062014072.xml
113032014083,seadus,Asjaõigusseadus,https://www.riigiteataja.ee/akt/113032014083.xml
121062014026,seadus,Halduskohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121062014026.xml
129062014094,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/129062014094.xml
110052014005,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/110052014005.xml
110052014006,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/110052014006.xml
109052014015,seadus,Pankrotiseadus,https://www.riigiteataja.ee/akt/109052014015.xml
109052014016,seadus,Pankrotiseadus,https://www.riigiteataja.ee/akt/109052014016.xml
106062014005,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/106062014005.xml
106062014016,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/106062014016.xml
106062014017,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/106062014017.xml
106062014018,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/106062014018.xml
106062014019,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/106062014019.xml
123122013037,seadus,Abieluvararegistri seadus,https://www.riigiteataja.ee/akt/123122013037.xml
123122013039,seadus,Halduskohtumenetluse seadustik,https://www.riigiteataja.ee/akt/123122013039.xml
114032014044,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/114032014044.xml
121032014025,seadus,Kommertspandiseadus,https://www.riigiteataja.ee/akt/121032014025.xml
113032014088,seadus,Kinnistusraamatuseadus,https://www.riigiteataja.ee/akt/113032014088.xml
113032014089,seadus,Kinnistusraamatuseadus,https://www.riigiteataja.ee/akt/113032014089.xml
121052014017,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/121052014017.xml
121052014018,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/121052014018.xml
123122013048,seadus,Laeva lipuõiguse ja laevaregistrite seadus,https://www.riigiteataja.ee/akt/123122013048.xml
116042014018,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/116042014018.xml
106062014006,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/106062014006.xml
106062014007,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/106062014007.xml
106062014008,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/106062014008.xml
113032014031,seadus,Kaitseliidu seadus,https://www.riigiteataja.ee/akt/113032014031.xml
123042014002,seadus,Kaitseliidu seadus,https://www.riigiteataja.ee/akt/123042014002.xml
115032014077,seadus,Riigisaladuse ja salastatud välisteabe seadus,https://www.riigiteataja.ee/akt/115032014077.xml
115032014078,seadus,Riigisaladuse ja salastatud välisteabe seadus,https://www.riigiteataja.ee/akt/115032014078.xml
121052014014,seadus,Riigi õigusabi seadus,https://www.riigiteataja.ee/akt/121052014014.xml
121052014015,seadus,Riigi õigusabi seadus,https://www.riigiteataja.ee/akt/121052014015.xml
121052014005,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121052014005.xml
121052014006,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121052014006.xml
121052014007,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121052014007.xml
121052014008,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121052014008.xml
123122013065,seadus,Tõestamisseadus,https://www.riigiteataja.ee/akt/123122013065.xml
123122013066,seadus,Tõestamisseadus,https://www.riigiteataja.ee/akt/123122013066.xml
111042014012,seadus,Täitemenetluse seadustik,https://www.riigiteataja.ee/akt/111042014012.xml
121032014023,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/121032014023.xml
121032014024,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/121032014024.xml
125102012025,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/125102012025.xml
103032011020,seadus,Töötuskindlustuse seadus,https://www.riigiteataja.ee/akt/103032011020.xml
105122012007,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/105122012007.xml
102112011003,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/102112011003.xml
113122013025,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/113122013025.xml
122092011005,seadus,Riigikontrolli seadus,https://www.riigiteataja.ee/akt/122092011005.xml
125052012023,seadus,Ehitusseadus,https://www.riigiteataja.ee/akt/125052012023.xml
113122013029,seadus,Investeerimisfondide seadus,https://www.riigiteataja.ee/akt/113122013029.xml
111062013010,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/111062013010.xml
122112013005,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/122112013005.xml
121032011038,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/121032011038.xml
121032011044,seadus,Vangistusseadus,https://www.riigiteataja.ee/akt/121032011044.xml
102072012003,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/102072012003.xml
106072012054,seadus,Prokuratuuriseadus,https://www.riigiteataja.ee/akt/106072012054.xml
129062012036,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/129062012036.xml
112072013009,seadus,Krediidiasutuste seadus,https://www.riigiteataja.ee/akt/112072013009.xml
130112012004,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/130112012004.xml
126032013010,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/126032013010.xml
123122013062,seadus,Tolliseadus,https://www.riigiteataja.ee/akt/123122013062.xml
125102012039,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/125102012039.xml
102072013004,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/102072013004.xml
106072012021,seadus,Vangistusseadus,https://www.riigiteataja.ee/akt/106072012021.xml
102072013027,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/102072013027.xml
125102012041,seadus,Töötuskindlustuse seadus,https://www.riigiteataja.ee/akt/125102012041.xml
102072012031,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/102072012031.xml
120122012014,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/120122012014.xml
125052012015,seadus,Äriseadustik,https://www.riigiteataja.ee/akt/125052012015.xml
102072012016,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/102072012016.xml
113122013030,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/113122013030.xml
118122012024,seadus,Loomatauditõrje seadus,https://www.riigiteataja.ee/akt/118122012024.xml
108072014025,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/108072014025.xml
125032011001,seadus,Majandustegevuse seadustiku üldosa seadus,https://www.riigiteataja.ee/akt/125032011001.xml
113122014036,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/113122014036.xml
113122014037,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/113122014037.xml
113122014038,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/113122014038.xml
113122014039,seadus,Ravikindlustuse seadus,https://www.riigiteataja.ee/akt/113122014039.xml
123122014033,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/123122014033.xml
122122014007,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/122122014007.xml
103022015006,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/103022015006.xml
126022015006,seadus,"Rakkude, kudede ja elundite käitlemise ja siirdamise seadus",https://www.riigiteataja.ee/akt/126022015006.xml
123032015149,seadus,Teeseadus,https://www.riigiteataja.ee/akt/123032015149.xml
113032014009,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/113032014009.xml
109112011005,seadus,Jäätmeseadus,https://www.riigiteataja.ee/akt/109112011005.xml
123022012012,seadus,Kinnisasja omandamise kitsendamise seadus,https://www.riigiteataja.ee/akt/123022012012.xml
112032015015,seadus,Hädaolukorra seadus,https://www.riigiteataja.ee/akt/112032015015.xml
117032015005,seadus,Kalapüügiseadus,https://www.riigiteataja.ee/akt/117032015005.xml
117032015006,seadus,Kalapüügiseadus,https://www.riigiteataja.ee/akt/117032015006.xml
107072015025,seadus,Keskkonnatasude seadus,https://www.riigiteataja.ee/akt/107072015025.xml
123032015116,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/123032015116.xml
123032015117,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/123032015117.xml
123032015118,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/123032015118.xml
110032015024,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/110032015024.xml
109102014005,seadus,Toiduseadus,https://www.riigiteataja.ee/akt/109102014005.xml
113122014061,seadus,Veterinaarkorralduse seadus,https://www.riigiteataja.ee/akt/113122014061.xml
201092015001,seadus,Bioloogilise mitmekesisuse konventsiooni Cartagena bioloogilise ohutuse protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/201092015001.xml
201092015002,seadus,Rahvusvahelise taimekaitsekonventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/201092015002.xml
104032015018,seadus,Asjaõigusseadus,https://www.riigiteataja.ee/akt/104032015018.xml
104032015019,seadus,Asjaõigusseadus,https://www.riigiteataja.ee/akt/104032015019.xml
112072014022,seadus,Elektrituruseadus,https://www.riigiteataja.ee/akt/112072014022.xml
112072014023,seadus,Elektrituruseadus,https://www.riigiteataja.ee/akt/112072014023.xml
112032015011,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/112032015011.xml
112032015024,seadus,Kohaliku omavalitsuse korralduse seadus,https://www.riigiteataja.ee/akt/112032015024.xml
112032015025,seadus,Kohaliku omavalitsuse korralduse seadus,https://www.riigiteataja.ee/akt/112032015025.xml
112032015026,seadus,Kohaliku omavalitsuse korralduse seadus,https://www.riigiteataja.ee/akt/112032015026.xml
130122014019,seadus,Käibemaksuseadus,https://www.riigiteataja.ee/akt/130122014019.xml
126022015031,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/126022015031.xml
112032015030,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/112032015030.xml
112032015031,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/112032015031.xml
103022015003,seadus,Lõhkematerjaliseadus,https://www.riigiteataja.ee/akt/103022015003.xml
112032015037,seadus,Päästeseadus,https://www.riigiteataja.ee/akt/112032015037.xml
110032015014,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/110032015014.xml
129062014014,seadus,Ehitusseadus,https://www.riigiteataja.ee/akt/129062014014.xml
113032014098,seadus,Planeerimisseadus,https://www.riigiteataja.ee/akt/113032014098.xml
106032015029,seadus,Jäätmeseadus,https://www.riigiteataja.ee/akt/106032015029.xml
112032015028,seadus,Korrakaitseseadus,https://www.riigiteataja.ee/akt/112032015028.xml
113122014068,seadus,Meditsiiniseadme seadus,https://www.riigiteataja.ee/akt/113122014068.xml
112032015097,seadus,Metsaseadus,https://www.riigiteataja.ee/akt/112032015097.xml
123032015212,seadus,Surveseadme ohutuse seadus,https://www.riigiteataja.ee/akt/123032015212.xml
123032015213,seadus,Küttegaasi ohutuse seadus,https://www.riigiteataja.ee/akt/123032015213.xml
123032015214,seadus,Masina ohutuse seadus,https://www.riigiteataja.ee/akt/123032015214.xml
123032015215,seadus,Elektriohutusseadus,https://www.riigiteataja.ee/akt/123032015215.xml
123032015216,seadus,Lifti ja köistee ohutuse seadus,https://www.riigiteataja.ee/akt/123032015216.xml
112032015080,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/112032015080.xml
112032015081,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/112032015081.xml
112032015082,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/112032015082.xml
106122014002,seadus,Eesti Vabariigi haridusseadus,https://www.riigiteataja.ee/akt/106122014002.xml
112072014062,seadus,Keeleseadus,https://www.riigiteataja.ee/akt/112072014062.xml
103022015005,seadus,Kodakondsuse seadus,https://www.riigiteataja.ee/akt/103022015005.xml
112032015096,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/112032015096.xml
113122014028,seadus,Puuetega inimeste sotsiaaltoetuste seadus,https://www.riigiteataja.ee/akt/113122014028.xml
113122014029,seadus,Puuetega inimeste sotsiaaltoetuste seadus,https://www.riigiteataja.ee/akt/113122014029.xml
104032015030,seadus,Turvaseadus,https://www.riigiteataja.ee/akt/104032015030.xml
113122014056,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/113122014056.xml
112032015108,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/112032015108.xml
113122014062,seadus,Välisteenistuse seadus,https://www.riigiteataja.ee/akt/113122014062.xml
111032015008,seadus,Õppetoetuste ja õppelaenu seadus,https://www.riigiteataja.ee/akt/111032015008.xml
111032015009,seadus,Õppetoetuste ja õppelaenu seadus,https://www.riigiteataja.ee/akt/111032015009.xml
112032015034,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/112032015034.xml
112032015035,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/112032015035.xml
113122014046,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/113122014046.xml
113122014047,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/113122014047.xml
119032015033,seadus,Vangistusseadus,https://www.riigiteataja.ee/akt/119032015033.xml
119032015067,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/119032015067.xml
112032015054,seadus,Tuleohutuse seadus,https://www.riigiteataja.ee/akt/112032015054.xml
123032015005,seadus,Täiskasvanute koolituse seadus,https://www.riigiteataja.ee/akt/123032015005.xml
112032015092,seadus,Jahiseadus,https://www.riigiteataja.ee/akt/112032015092.xml
110112015014,seadus,Kemikaaliseadus,https://www.riigiteataja.ee/akt/110112015014.xml
101092015014,seadus,Keskkonnatasude seadus,https://www.riigiteataja.ee/akt/101092015014.xml
101092015028,seadus,Ravimiseadus,https://www.riigiteataja.ee/akt/101092015028.xml
101092015016,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/101092015016.xml
101092015017,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/101092015017.xml
101092015018,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/101092015018.xml
112032015039,seadus,Rahuaja riigikaitse seadus,https://www.riigiteataja.ee/akt/112032015039.xml
121062014061,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121062014061.xml
121062014062,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/121062014062.xml
102072013028,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/102072013028.xml
122122013018,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/122122013018.xml
128052013011,seadus,Relvaseadus,https://www.riigiteataja.ee/akt/128052013011.xml
112072013012,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/112072013012.xml
107062013004,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/107062013004.xml
109102013009,seadus,Notariaadiseadus,https://www.riigiteataja.ee/akt/109102013009.xml
122112013006,seadus,Perekonnaseisutoimingute seadus,https://www.riigiteataja.ee/akt/122112013006.xml
113122013031,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/113122013031.xml
